symbol name USD_price
CCL CYCLEAN 7.6624e-05
BURN3 BlockBurn 0.080048732
TAG TagCoin 0.007964026
ELET Elementeum 0.01054669
ICOS ICOS 0.103059442
EXO2 Exosis 0.180443064
YTN YENTEN 0.002067729
DOR Dorado 0.0
OPCX OPCoinX 0.000306496
SKIN SkinCoin 0.000563691
YUP Crowdholding 0.000247042
AREPA Arepacoin 0.002988341
BEAT BEAT 0.000398392
FIRE Firecoin 0.498645867
CYFM CyberFM 9.54e-07
AT "ABCC Token" 0.048806936
PSC PrimeStone 0.002528596
PX PX 0.000492785
MCAP MCAP 0.0
HQT HyperQuant 0.000541872
SWIFT2 SwiftCash 0.000459745
IC2 Ignition 0.046817338
CBTC ClassicBitcoin 0.001884953
EZT EZToken 0.0
BLZ BlazeCoin 0.0
BXT BitTokens 0.0
COF CoffeeCoin 0.001309707
PRIV PRiVCY 0.002853625
SMC SmartCoin 0.001814926
MNE Minereum 0.006435932
EVED Evedo 0.005996652
VSL vSlice 0.001379234
MARS Marscoin 0.001618946
STAK STRAKS 0.001915825
SLT3 SLT 0.009120135
ORE Galactrum 0.009884512
IG IGToken 1.4398e-05
WSP Wispr 0.001455858
FXP FXPay 0.000225493
IDRT "Rupiah Token" 7.002e-05
SCL SicloCoin 0.033672792
SCC3 SiaCashCoin 3.684e-06
PTS PitisCoin 8.1346e-05
CPC4 "Cashpayz Token" 0.012925626
EXMR EXMR 0.003750487
DGS Dragonglass 9.6766e-05
XRE RevolverCoin 0.0
TCAT "The Currency Analytics" 0.000367777
VRS Veros 0.001404591
CSTL Castle 0.002835092
HUR "Hurify Token" 0.000156264
BFDT Befund 8.5117e-05
ARI Aricoin 0.0
SONIQ Soniq 0.000842865
FOR "Force Network" 0.000298808
MYB MyBit 0.000575309
IRD Iridium 0.002161408
RBIES Rubies 0.003984454
GTC "Global Tour Coin" 0.0
SAGA SagaCoin 0.0
DML "Decentralized Machine Learning" 0.000655592
ITI iTicoin 1.284675921
BWS "Bitcoin W Spectrum" 0.000939716
XGS GenesisX 0.004540281
ONX Onix 0.000381671
ODN Obsidian 0.000583213
MODX Model-X 0.003371426
GB GoldBlocks 0.002609954
MIX2 MIX 0.00078982
BBK BitBlocks 0.000343391
B2G Bitcoiin 0.000766241
ARCT ArbitrageCT 0.000383145
V Version 0.0
WTN Wal-e 1.992e-06
THAR "Thar Token" 0.056634907
EVIL "Evil Coin" 0.001879067
BANK "Bank Coin" 0.0
MTNS OmotenashiCoin 0.001536574
SALT SALT 0.000489674
VOTE Agora 0.001989403
SOAR Soarcoin 3.2832e-05
RUP Rupee 0.001072472
CTX CarTaxi 0.0
FSCP "Five Star Coin Pro" 0.01012019
GCCN GuccioneCoin 0.001915997
MOIN Moin 0.004444715
P2PX P2PX 0.001229786
TCH "Thore Cash" 0.000699818
VIDZ PureVidz 0.000306496
ITT "Intelligent Trading Tech" 0.00390783
MIC3 MouseCoin 7.7e-08
ECHT e-Chat 0.001992227
UNITS GameUnits 0.010977943
LPK Kypton 6.3255e-05
LOCI LOCIcoin 0.000916056
HYPX HYPNOXYS 1.9e-06
STARS "StarCash Network" 0.0
SPT2 Spectrum 3.0947e-05
ETA Etheera 5.1e-06
WIZ CrowdWiz 0.010443111
EARTH "Earth Token" 0.0
PLURA PluraCoin 7.6624e-05
NMS Numus 0.0
CFUN CFun 8.2985e-05
MOG Mogwaicoin 0.004291449
2GIVE 2GIVE 6.6944e-05
RNTB BitRent 4.1135e-05
BTCL "BTC Lite" 0.001838979
ARQ ArQma 0.017122958
XCO X-Coin 0.002776086
Q2C QubitCoin 0.000101991
SIGT Signatum 0.000317108
ARAW ARAW 1.115e-05
BEE "The Bee Token" 0.000143092
DP DigitalPrice 0.00170827
ICR InterCrone 0.002278459
SMS "Speed Mining Service" 0.321821306
XTA Italo 0.010567468
SPF SportyCo 0.000613119
SWAP2 SWAP 0.004818527
FDX FidentiaX 0.0
XMCC MonacoCoin 0.004058962
MAG Magnet 0.000705395
KIND "Kind Ads Token" 0.000778501
SGR "Sugar Exchange" 0.001053685
IFLT InflationCoin 7.29e-07
B2C BitClassic 0.002988341
SWC2 Scanetchain 3.8507e-05
HYPE "Hype Token" 0.000699651
HERB "Herbalist Token" 3.398e-06
300 "300 Token" 0.0
PFR PayFair 0.000820306
JOT "Jury.Online Token" 0.002323058
MCPC "Mobile Crypto Pay Coin" 0.005239333
XSTC "Safe Trade Coin" 9.6774e-05
OTN "Open Trading Network" 0.015512685
DGC Digitalcoin 0.000919489
HTC HitCoin 2.83e-06
PLAT BitGuild 0.000517431
XRA Ratecoin 0.000250048
CGEN CommunityGeneration 7.2433e-05
BSTN BitStation 6.434e-06
DFS "Digital Fantasy Sports" 0.009807887
BITZ Bitz 0.015131953
GPKR "Gold Poker" 0.006589674
AEG Aegeus 0.00081989
FOXT "Fox Trading" 0.003290164
PBL Publica 0.0
SHL "Oyster Shell" 0.0
WIT "WIT Chain" 1.5068e-05
KED Darsek 0.001244392
CJT ConnectJob 0.0002639
ELD "Electrum Dark" 0.007600093
GLC GlobalCoin 0.000451602
BTA2 Bata 0.005770902
DACHX "DACH Coin" 0.001379234
BPC "Bitpark Coin" 0.000387259
BUCKS SwagBucks 0.072869539
KNGC "KingN Coin" 14.43
CRBT Cruisebit 0.001082961
LWF "Local World Forwarders" 0.0
WDC WorldCoin 0.000235828
XUEZ Xuez 0.008659531
XPY PayCoin 0.002305173
IMP "Ether Kingdoms Token" 0.004112084
TX TransferCoin 0.003371461
AAA "AAA COIN" 0.000195625
XCLR ClearCoin 5.0802e-05
ELLA Ellaism 0.001379128
FLY Flycoin 0.126437982
BERN BERNcash 0.000372521
XPTX PlatinumBAR 0.012278783
BTCONE "BitCoin ONE" 0.000273987
XBTC21 "Bitcoin 21" 0.032935148
JOINT "Joint Ventures" 0.001158947
TDS TokenDesk 0.001734649
AMBER AmberCoin 0.000541421
1UP Uptrennd 0.005572211
808 808Coin 0.0
888 OctoCoin 0.000458295
DRACO "DT Token" 0.0
FNC FinCoin 0.001947067
SNR SONDER 0.00014821
HAND ShowHand 4.01e-07
XDNA XDNA 0.00521044
RIL Rilcoin 0.000306496
LXT2 Lexit 0.000306496
KUSH KushCoin 0.004320661
QUIN QUINads 1.843e-06
DDF DigitalDevelopersFund 0.0
STAC StarterCoin 7.0051e-05
EEE "Elementh token" 0.000231664
WARP WARP 0.021786571
ZINC ZINC 0.004335069
APR "APR Coin" 0.002417812
CYMT CyberMusic 1.557e-06
GPL "Gold Pressed Latinum" 0.0
BSM Bitsum 1.4742e-05
ELIX Elixir 0.000650685
UEC "United Emirate Coin" 0.002145475
DVT DeVault 0.000306519
STV Sativacoin 0.00323842
PURK Purk 0.0
DAR Darcrus 0.00168493
CRM Cream 0.000505736
LTB LiteBar 0.022987236
TOKC TOKYO 8.3141e-05
EGC EverGreenCoin 0.001609107
CF Californium 0.009180126
SYNX Syndicate 0.000689697
AMS AmsterdamCoin 0.000446653
IMPL Impleum 0.00390783
COS2 COSS 0.0
GCN GCoin 0.0
OWO Oneworld 0.000153248
ROCO "ROIyal Coin" 0.022909976
MFTU "Mainstream For The Underground" 2.0091e-05
BTSA BitcoinSaving 0.000996114
RED RedCoin 0.000287818
POST PostCoin 0.001322815
MBRS Embers 0.0
SPR SpreadCoin 0.001860489
TTT TrustNote 6.6968e-05
PKB ParkByte 0.004357314
PAK Pakcoin 0.000301599
SOJ Sojourn 0.0
NRO Neuro 0.000345798
MAR Marijuanacoin 0.0
ARION Arion 0.00179879
SOON SoonCoin 0.0
RVT Rivetz 0.000767269
ASA "Asura Coin" 9.0285e-05
MAY "Theresa May Coin" 0.000197574
TSE "Tattoocoin (Standard Edition)" 0.000217536
RLT RouletteToken 0.001915603
ETI EtherInc 6.2066e-05
SCN "Secure Cloud Net" 0.011416994
XGOX "GO! Coin" 7.6623e-05
HANA Hanacoin 0.000689617
CJ Cryptojacks 4.7327e-05
VPX Privix 0.018800969
XRUP RUPEES 0.000192234
$$$ Money 0.0
KNDC KanadeCoin 3.502e-06
DLISK DAPPSTER 0.000190789
ECPN "ECPN Token" 7.6624e-05
FBN "Five Balance" 3.3532e-05
FRK Franko 0.0
NRP "Neural Protocol" 1.992e-06
SPARTA SPARTA 0.0
SPK SparksPay 0.003434487
MOAB MOAB 0.000934894
STEEP Steep 0.000102861
EZW EZOOW 1.616e-06
PROC ProCurrency 0.000179454
ACOIN Acoin 0.01524318
NEVA NevaCoin 0.004503021
INN Innova 0.003677958
MRO "Mero Currency" 0.001234058
WIRE AirWire 0.000153248
PACT Pact 0.022494541
ITL "Italian Lira" 7.65e-07
CPN CompuCoin 0.0
TKP Tokpie 0.004950332
WAGE Digiwage 0.000383121
ILOVE "ILOVE Token" 0.0
EVO Evotion 0.0054911
KBR "Kubera Coin" 0.0
PLC PlusCoin 0.0
PNY Peony 0.014688101
ELE Elementrem 0.00067182
STU bitJob 0.000199223
ALX ALAX 0.000840454
EMPR "Empowr Coin" 1e-09
WBT Whalesburg 0.000263214
FLIK FLiK 0.000288357
OBT "Orbis Token" 0.000897175
ACC AdCoin 0.001043752
GFC GolFCoin 0.0
DGPT DigiPulse 0.0
C2C "C2C System" 0.0
SFCP "SF Capital" 0.000383199
SOL "Sola Token" 0.0
DASHG "Dash Green" 0.007230363
GPA Gplay 0.000625032
CHC ChainCoin 0.001061068
BTCA Bitair 2.36e-05
KGS2 KINGSCOIN 0.004659783
EVI Evimeria 1.05e-06
BTB3 Bitball 0.000203928
GUESS Peerguess 0.000266245
KNT2 Knekted 1.6015e-05
ZIJA Zijacoin 0.000752202
BND Blocknode 7.6624e-05
LEA LeaCoin 3.862e-05
BTRN Biotron 0.000229872
DALC Dalecoin 0.020927634
CMCT2 "Cyber Movie Chain" 7.53e-07
INCO Incodium 1.595e-06
TKA Tokia 0.000353051
APH Aphelion 0.000297477
ZNT "Zenswap Network Token" 1.239e-06
WEBN WEBN 3.114e-06
EBCH "eBitcoin Cash" 0.0
IRA Diligence 0.007050238
LINX Linx 0.000406731
RPC RonPaulCoin 0.014223797
XZX Zixx 0.000822431
IBT ICOBay 2.0779e-05
PDX PayDay 0.000551936
NTWK "Network Token" 0.0
XIND INDINODE 1.5325e-05
INNBCL "Innovative Bioresearch Classic" 5e-09
BOST BoostCoin 0.001192859
BTCR "Bitcoin Red" 0.000672035
TES TeslaCoin 0.000175695
SUBX "Sub Invest" 0.0
GOSS GOSSIP-Coin 0.000450707
VC VirtualCoin 0.0
COU Couchain 1.892e-06
CMT Comet 0.01547666
MICRO Micromines 7.37e-07
ENTS EUNOMIA 8.08e-07
UCS "Uncensored Token" 8.4338e-05
MOJO MojoCoin 0.001072738
REEX Reecore 0.00651305
IQ2 "IQ Cash" 0.003338628
EVOS EVOS 0.001225986
CRB Creditbit 0.000766141
KWATT 4New 0.000210936
WRKZ WrkzCoin 1.45e-07
CNNC Cannation 0.005110811
NETC NetCoin 1.6036e-05
CON PayCon 0.0
EUC Eurocoin 0.00101156
EGX EagleX 0.000373722
ATX "Artex Coin" 0.0
CHG "Charg Coin" 0.014252086
BYC Bytecent 0.005235818
C2 Coin2.1 0.00015757
HAVY Havy 1.58e-06
DRAGON "Dragon Option" 0.000195238
ERY Eryllium 0.000871157
KRC Kineticex 0.0
UMC "Unity Matrix Commons" 0.000658487
BNC Bionic 2.1696e-05
ALTCOM "AltCommunity Coin" 0.005546078
GRPH Graphcoin 0.001473133
XXX AdultChain 0.000229872
CTL Citadel 0.00104573
WEX Wexcoin 0.0
QVT Qvolta 0.0
MST MustangCoin 0.018104069
FRN Francs 0.004338653
CRU Curium 0.005034205
VIU Viuly 1.4627e-05
RIDE "Ride My Car" 0.000107632
CCO CCORE 0.006395485
VLT Veltor 0.019528946
XG GIGA 7.9779e-05
REDV Redvolution 0.0
LTCR Litecred 0.00035501
BSX Bitspace 0.000770151
BZL BZLCOIN 0.004847389
ZUR Zurcoin 0.000121446
PNX Phantomx 0.000225482
UET "Useless Ethereum Token" 0.0
MNP MNPCoin 0.00475086
CCT4 "Crystal Clear" 0.001860489
KOD KODcoin 0.000299021
BUMBA BumbaCoin 0.000439054
HVCO "High Voltage" 0.006855344
GSR GeyserCoin 0.00911827
APC2 "Alpha Coin" 0.000313311
LYTX Lytix 0.000842865
NAT Natmin 0.000116071
STS Stress 1.7766e-05
DBTC Debitcoin 0.000557503
BCASH "Bankcoin Token" 0.000971489
FYN Katalyse 0.0
ZND Zenad 0.000291172
1CR 1CRedit 0.0
VIKKY VikkyToken 2.613e-06
AIX Aigang 0.000331909
KTS Klimatas 0.013408809
LPC LightPayCoin 0.001662204
REA Realisto 0.006703245
DLC Dollarcoin 0.00105157
SOIL SOILcoin 0.0
LAD LemonAd 0.011738121
FNTB FinTab 0.003371426
UBN Ubricoin 6.966e-06
ZYD Zayedcoin 0.001485817
BTXC Bettex 0.0053565
PYX PyrexCoin 0.00076651
BUL Bulleon 0.008352029
SIERRA Sierracoin 0.006413302
PHON PhoneCoin 7.6624e-05
IMX Impact 8.1346e-05
OPC "OP Coin" 4.788e-06
MNM Mineum 0.000937618
I0C I0Coin 0.0
XLMG "Stellar Gold" 0.008699618
WELL Well 9.396e-05
OAK "Acorn Collective" 0.000204842
GJC "Global Jobcoin" 0.000637039
BSC BowsCoin 0.001532482
CTRT Cryptrust 1.616e-06
FUZZ FuzzBalls 0.001749118
FRD Farad 0.0
NUKO Nekonium 0.000689617
NDX nDEX 5.52e-07
XENO Xenoverse 0.00158531
JOBS JobsCoin 7.7244e-05
CNT Centurion 0.000104912
XOV XOVBank 6.1946e-05
BTAD "Bitcoin Adult" 0.000229872
DMB "Digital Money Bits" 7.6624e-05
ACTP "Archetypal Network" 1.616e-06
FLAX Flaxscript 0.0
GRIM Grimcoin 0.0
MASH MASTERNET 0.000242653
ATS Authorship 7.6216e-05
PRJ "Project Coin" 0.000149737
KRS Krypstal 0.0
CDZC CryptoDezireCash 0.011110497
BRG Bring 0.036772734
MOX MoX 0.001455858
SHB SkyHub 0.044334121
MTC Docademic 1.0003e-05
KNT "Kora Network Token" 2.0929e-05
BBI "Beluga Pay" 0.0
MCW Mocrow 0.00341826
MSCN "Master Swiscoin" 0.000153248
RNS Renos 0.000206398
CV2 "Colossuscoin V2" 2.918e-06
SLM Slimcoin 0.000459745
SPERO SperoCoin 0.049154204
RENT RENTAPP 3.159e-06
DSR Desire 0.000689657
ATH Atheios 0.000383121
CAZ CazCoin 0.000162692
BCARD CardBuyers 0.000153248
SPDR "Spider VPS" 0.002227491
XIOS Xios 0.003057729
BNX BnrtxCoin 0.0
QBC Quebecoin 0.000979177
ANTI AntiBitcoin 0.000372414
BRAIN Braincoin 0.000643672
SLT2 Smartlands 0.001270074
BTQ BitQuark 0.0
TSF Teslafunds 0.002200697
YLC YoloCash 0.000214299
BIT3 BitMoney 7.6624e-05
DTEM Dystem 0.001149362
DICE Etheroll 0.000892104
ECO EcoCoin 0.005281686
ENT Eternity 0.000919489
EVC2 "Eva Cash" 0.006780554
MEDIC "MEDIC Coin" 3.7252e-05
BOAT Doubloon 8.322e-05
CYL "Crystal Token" 0.010615527
FTXT FUTURAX 1.751e-06
MILO MiloCoin 0.000548819
LCT LendConnect 0.0
RAGNA Ragnarok 0.000383121
ICOB ICOBID 5.4854e-05
VIP2 "VIP Coin" 0.015562359
HDG Hedge 0.001561354
OWD Owlstand 0.0
NYEX NYERIUM 0.0002254
JS "JavaScript Token" 0.00071777
REDC RedCab 9.2105e-05
ECN E-coin 0.0
POS PoSToken 0.0
TVNT TravelNote 0.002611769
GPU "GPU Coin" 0.000137062
JMC JunsonMingChanCoin 3.08e-07
ICON Iconic 0.009337853
HMP HempCoin 4.066e-06
RTO Arto 0.000842865
LKR LKRCoin 0.000229872
KURT Kurrent 8.7171e-05
ICHX IceChain 6.837e-06
PEX PosEx 0.002153459
PIRATE PirateCash 0.001762355
TAJ TajCoin 0.000399288
CST2 Cryptosolartech 7.9281e-05
LUNA "Luna Coin" 0.00297451
OROX Cointorox 0.000909817
CAID ClearAid 0.000122935
VIVO VIVO 0.000996114
BIOS BiosCrypto 0.000238085
HST "Decision Token" 0.000153248
FLVR FlavorCoin 0.000234044
ESCE "Escroco Emerald" 7.664e-06
SONG SongCoin 0.000145025
IMPS ImpulseCoin 0.0
PAXEX PAXEX 0.000266331
URALS UralsCoin 0.000313383
SHVR Shivers 8.5593e-05
FLT FlutterCoin 1.0636e-05
AIAS "AIAS Coin" 0.000689697
OLMP Olympic 3.8312e-05
SLEVIN Slevin 0.0
AKA Akroma 0.000229872
DELTA DeltaChain 5.61e-07
XMASS XMASS 9.043e-05
NXX Nexxus 0.0
ZOC 01coin 0.001333157
XOC Xonecoin 0.009471634
XVS Vsync 3.681e-05
KLC2 Kalkicoin 0.0
PTC Pesetacoin 2.7161e-05
SLING Sling 0.003520183
OMNES "Omnes Coin" 8.371e-06
LTK "Litecoin Token" 4e-08
SLFI Selfiecoin 0.0
MND MindCoin 0.00023245
URC Unrealcoin 0.000522089
XBTS Beatcoin 0.002390662
EXN ExchangeN 0.0
KLC KiloCoin 0.0
XRH Rhenium 0.00010325
WBB "Wild Beast Block" 0.01915603
GRV Gravium 0.000612993
SCORE Scorecoin 8.1977e-05
VOLT Bitvolt 0.000205975
TEK TEKcoin 2.412e-06
RPI RPICoin 4.003e-06
IBTC iBTC 7.6624e-05
MUSEUM "Marquise Museum" 7.414e-06
ELLI "Eliot Coin" 0.00013139
INSTANTCOIN INSTANTCOIN 0.109136063
TPC TPCash 0.0
OCC "Octoin Coin" 0.005823433
CDM CDMCOIN 1.471e-06
XID2 "Sphere Identity" 0.000120344
BRAT Brat 1.9637e-05
LTCU "LiteCoin Ultra" 0.003033402
P7C P7Coin 8.8721e-05
GEN "Genesis Coin" 0.000193689
XCRE Creatio 0.00015002
VLTC "Vault Coin" 0.000100705
FBC2 Fibercoin 0.004295101
CESC CryptoEscudo 2.0296e-05
CXT Coinonat 0.000336678
REB Rebglo 0.0
HZT Hazel 9.9784e-05
LBO Labrotix 0.0
DIN Dinero 0.000318251
PRTX Printex 8.123e-05
WTT "Giga Watt Token" 0.000958771
XCT C-Bit 1.7566e-05
VPRC VapersCoin 3.495e-06
HBC HomeBlockCoin 0.0
IMS "Independent Money System" 0.000499355
MERO2 Mero 0.000445439
IRL IrishCoin 6.7817e-05
PURE Pure 0.000128734
PLNC PLNcoin 0.000148673
SAKE SAKECOIN 6.05e-07
ALT Altcoin 0.0
RSGP RSGPcoin 1.502975781
MCRN MACRON 6.179e-06
EGO EGO 4.0223e-05
TRDT "Trident Group" 0.001968152
VTL Vertical 0.0
TRAK TrakInvest 2.7372e-05
LGS LogisCoin 0.000972577
BRK Breakout 0.000120272
KZE Almeela 0.000585841
BSTAR Blackstar 3.456e-06
SIM Simmitri 3.065e-05
BOON "BOON Tech" 1.3655e-05
YEL "Yellow Token" 0.0
XLMX "Stellar Classic" 3.703e-06
TUX Tuxcoin 0.000459745
XN Nodium 0.000527463
OS76 OsmiumCoin 0.002315306
NEWB Newbium 0.0
ZEST ZEST 0.000887779
CTIC2 "Coimatic 2.0" 0.000148894
STR Staker 0.00130261
ETHM "Ethereum Meta" 1.5068e-05
ABN Abncoin 0.0
HWC HollyWoodCoin 7.987e-05
MRI Mirai 0.000536369
OCEAN BurstOcean 0.008661269
INFX Influxcoin 0.001093942
TT2 "Traders Token" 0.0
GENX Genesis 7.6624e-05
DCTO "Decentralized Crypto Token" 1.674e-06
NKA IncaKoin 0.0
IXE "IXTUS Edutainment" 6.8669e-05
LMY "Lunch Money" 2.057e-05
JC "Jesus Coin" 8.9e-08
GRMD GreenMed 0.000104532
ROCK Rocketcoin 1.1273e-05
CLM Claymore 4.7856e-05
MFIT "MFIT COIN" 0.000766241
AIR AirToken 1.427e-06
MC MasterCoin 0.000297788
PUREX Pure 8.2706e-05
BNN BrokerNekoNetwork 4.78e-07
BTCUI "Bitcoin Unicorn" 9.7104e-05
OHM OHM 0.0
PONZI PonziCoin 0.001637009
BENJI BenjiRolls 6.925e-05
DTCN Datocoin 2.7253e-05
EBET EthBet 0.0
COAL BitCoal 0.000298548
ACRE Acre 0.000303461
TKR Trackr 0.0
SCSX "Secure Cash" 0.021914498
LRM "Liquid Regenerative Medicine Coin" 0.000123006
HOSP "Hospital Coin" 0.00076633
ELS Elysium 8.1346e-05
DIBC DIBCOIN 0.0
OMB Ombre 0.000153248
TRD2 Bittrader 0.000766241
COTN Cotton 0.000229872
PRC PRCoin 0.0
GLS GlassCoin 0.0
MBGL "Mobit Global" 0.000306496
NZL "Zealium Coin" 0.000919489
HKG "Hacker Gold" 0.0
2GO CoinToGo 9.2602e-05
SEKO Sekopay 0.000229872
QNO QYNO 0.000766241
GMCN GambleCoin 7.4552e-05
XC XCurrency 0.000136315
SSX "Stake Share" 0.00134407
BIOB BioBar 0.000867229
CNMC Cryptonodes 0.000459798
PAR Parlay 0.002355296
ABJ Abjcoin 0.0
XCG Xchange 7.6624e-05
CONX Concoin 0.000986338
NYAN Nyancoin 2.26e-06
AEVO Aevo 7.432e-06
QTL Quatloo 0.0
ETKN BeEasy 0.0
SPEC SpectrumNetwork 6.69e-07
TMB2 TemboCoin 2.2833e-05
STH Smartholdem 0.0
PCR Paycore 0.000484712
XCXT CoinonatX 3.024e-05
HTA Historia 0.001072738
SPACE SpaceCoin 0.0
CALC CaliphCoin 0.0
FLM Folm 0.000153248
REV Revenu 0.0
BENZ Benz 9.0332e-05
HVS "Huvino Shares" 0.0
ABET Altbet 0.002274047
BCP BlueChiliPromo 0.127104419
MM MarcusMillichap 0.000117809
CNZ CryptoNationZ 1.742e-06
DC "Ducat Coin" 0.000175277
CREVA CrevaCoin 1.316e-05
ARGUS Argus 0.000413874
EGAS Ethgas 0.0
AAA2 Abulaba 2.7988e-05
GEERT GeertCoin 8.1352e-05
EPIC "EPIC Coin" 7.4425e-05
GP GoldPieces 0.000317069
J Joincoin 0.0
ZIO ZIO 8.2366e-05
TSTR "Tristar Coin" 0.0
XGEN "Next Generation" 3.48e-07
VOCO "Provoco Token" 9.11e-07
TYCHO Tychocoin 0.0
GXC "GX Coin" 0.0
BAS BitAsean 0.0
AZART Azart 7.6624e-05
RCO "Rampant Coin" 0.0
FTXO FutureXco 0.000153248
ZOW ZOOW 4.943e-06
CFD Confido 0.0
EAGLE EagleCoin 0.0
QBO Qabio 0.0
VUC "Virta Unique Coin" 0.0
JIYOX JIYO 1.4918e-05
INPAY InPay 2.4545e-05
STN "Steneum Coin" 8.2408e-05
ETGP "Ethereum Gold" 2.0091e-05
EREAL eREAL 0.0
PCOIN "Pioneer Coin" 7.909e-05
ROOFS Roofs 1.789e-06
AI "POLY AI" 0.0
CNO Coin(O) 0.0
ESC Escoro 0.0
TOKEN SwapToken 0.0
VD "Bitcoin Card" 8.546e-06
PIE PIECoin 0.0
BVC BeaverCoin 0.0
CCBC CryptoCashBack 0.000167787
TASK Taskeva 1.1e-08
SDP SydPak 0.0
MINTD MINTD 7.6768e-05
RMC Remicoin 0.0
ELTCOIN ELTCOIN 1.73e-06
TRADE Tradecoin 1.8127e-05
BITS2 Bitcoinus 2.334e-06
DFS2 DEFENSE 0.0
BKC "Bankcoin Cash" 3.399e-06
WLX WaveLengthXash 0.0
VISIO Visio 2.502e-06
HMC HarmonyCoin 0.000227443
TGCH TrueGalaxyCash 0.0
JBX JBOX 0.0
FRAZ Frazcoin 0.0
CCC "Blockshipping GSCP" 1.931e-06
CRTM Corethum 0.0
BLCR "Blacer Coin" 0.000229872
BITS Bitstar 4.291e-06
DVD Dividend.Cash 0.000106699
ORM ORIUM 2.106e-06
MNDX MNDX 0.0
ZCG "ZCash Gold" 0.0
BTPL "Bitcoin Planet" 1.2027e-05
DGCS "Digital Credits" 1.3945e-05
CCC3 "Concierge Coin" 0.000335586
QCN QuazarCoin 0.0
BITF BitF 0.0
BLS BLISSCOIN 3.8724e-05
MDC MadCoin 0.0
SFE SafeCoin 2.499e-06
OUR2 Ourcoin 0.000102055
PLACO PlayerCoin 1.714e-06
FOX2 SmartFox 0.0
REDFISH Redfishcoin 0.000156638
MTE Mesteam 0.0
TAL Talus 8.2831e-05
RGS RusGas 0.0
SMK "Sharing Market Coin" 0.0
PRX Printerium 0.0
EXPI EXPi 0.000329719
LVPS LevoPlus 0.0
XLC "Ethereum Lite Cash" 2.622e-06
CRDNC "Credence Coin" 0.0
FXE FuturXe 0.0
MEME Memetic 9.01e-07
DELIZ Delizia 0.000167818
EBT "Ebittree Coin" 1.7947e-05
SH Shilling 3.044e-06
NIMFA Nimfamoney 0.0
ZZC ZoZoCoin 1.0085e-05
HARC HashRentalCoin 0.0
SPT Spots 8.07e-07
EPS ECLIPSE 0.0
APW AppleCoin 0.0
PSY2 "Psy Token" 1.419e-06
RPT RealPropertyToken 8.0059e-05
DLITE "DLite Token" 1.4803e-05
NTO Fujinto 0.0
ZWN ZWCOIN 1.5e-08
SFC Solarflarecoin 1.5e-07
XEN Xenixcoin 0.0
MIRC "Miracle Token" 0.0
FLIP EtherFlip 0.0
CCN Cannacoin 2.1e-07
CSX CASAX 0.0
FAL Falcoin 0.0
ULA Ulatech 0.0
QNODE "Quantum Node" 1.9e-08
DDX dietbitcoin 1.1e-07
ROC "Rasputin Online Coin" 0.0
LEAF Leaf 0.0
ELYTE "Ethereum Lyte" 0.0
MALC Malcoin 0.0
AV AvatarCoin 0.049135521
EC "EU Coin" 1.9e-08
GT GTest 6.8191e-05
KC KloutCoin 0.008861186
MG "Mind Gene" 0.0
OX "OX Fina" 0.0
UR UR 0.0
WA "WA Space" 0.0
X2 X2 4.475e-06
404 404 2.3147e-05
ABY ArtByte 0.001149362
ACN Avoncoin 7.9687e-05
ALP Alphacon 0.004798288
ANI Animecoin 0.0
APC AlpaCoin 0.000404509
ASC AsicCoin 0.0
BAC BitAlphaCoin 0.384517432
BGG Bgogo 0.0
BGR Bongger 0.0
BIT "First Bitcoin" 0.000119177
BOK Blockium 0.000530038
BRC "Baer Chain" 1.722893945
BTI BitcoinInstant 0.000792683
BWX "Blue Whale" 0.078616139
CDS "Cloud Nodes" 9.5574e-05
CET "CoinEx Token" 0.021099098
CMP Compcoin 0.0
COL COLIUM 1.742e-06
CRV "Crowdvilla Ownership" 0.005490499
CRW Crown 0.045109094
CSN "Clean Solutions" 0.0
CTW "Cryptotalks World" 0.0
CUT "CUT coin" 0.025371745
DBG "Digital Bullion Gold" 0.000931307
DLX Diplexcoin 0.000744244
DON Donationcoin 0.0
DUB Dubstep 0.000342469
ENQ Enecuum 0.036169464
ESH Switch 0.000190003
ETR Eastar 0.0
ETX Etherx 0.000229872
FAN "FAN Token" 0.00147364
FFC FireFlyCoin 7.0289e-05
FGC "Fantasy Gold" 0.007228948
GAL Galore 0.000414567
GAY "GAY Money" 0.0
GBG "Golos Gold" 0.0
HDP HEdpAY 0.0
ICS iC2S 4.8e-08
ICT ICOCalendar.Today 0.0
IDG Indigen 0.0
IMC "IMM COIN" 0.0
IVZ InvisibleCoin 0.086777674
JAN CoinJanitor 0.01111038
JCT "Japan Content Token" 0.0950968
KIC KibiCoin 0.0
LAZ Lazaruscoin 0.000328779
LNO LiveNodes 0.02399713
LOT LottoCoin 0.911153107
MBL MobileCash 0.0
MEN PeopleCoin 0.0
MHC #MetaHash 0.00318434
MIX "Mix Rent" 0.0
MOC Mossland 0.013732061
MUM Maxum 0.0
NZE Nagezeni 0.0
ONG ONG 0.133415321
OSC "Oasis City" 0.050234784
OWC "Oduwa Coin" 0.154851439
PCS "Pabyosi Coin (Special)" 0.005414713
PEC Peacecoin 0.000152149
PRM PrismChain 0.000189168
PRN Protean 7.4554e-05
QBT Cubits 0.00047104
REC Regalcoin 0.00308619
RMD "Rajmudra Token" 0.0
